"isTs"	"is1stLast"	"prevCol"	"del.t"	"condName"
FALSE	"e"	NA	0	"GSM854651"
FALSE	"e"	NA	0	"GSM854652"
FALSE	"e"	NA	0	"GSM854653"
FALSE	"e"	NA	0	"GSM854654"
FALSE	"e"	NA	0	"GSM871547"
FALSE	"e"	NA	0	"GSM871548"
FALSE	"e"	NA	0	"GSM871549"
FALSE	"e"	NA	0	"GSM871550"
FALSE	"e"	NA	0	"GSM871551"
FALSE	"e"	NA	0	"GSM871552"
FALSE	"e"	NA	0	"GSM871553"
FALSE	"e"	NA	0	"GSM871554"
FALSE	"e"	NA	0	"GSM881406"
FALSE	"e"	NA	0	"GSM881407"
FALSE	"e"	NA	0	"GSM881408"
FALSE	"e"	NA	0	"GSM881409"
FALSE	"e"	NA	0	"GSM881410"
FALSE	"e"	NA	0	"GSM881411"
FALSE	"e"	NA	0	"GSM881412"
FALSE	"e"	NA	0	"GSM881413"
FALSE	"e"	NA	0	"GSM881414"
FALSE	"e"	NA	0	"GSM881415"
FALSE	"e"	NA	0	"GSM881416"
FALSE	"e"	NA	0	"GSM881417"
FALSE	"e"	NA	0	"GSM881418"
FALSE	"e"	NA	0	"GSM881419"
FALSE	"e"	NA	0	"GSM881835"
FALSE	"e"	NA	0	"GSM881836"
FALSE	"e"	NA	0	"GSM881837"
FALSE	"e"	NA	0	"GSM881838"
FALSE	"e"	NA	0	"GSM881839"
FALSE	"e"	NA	0	"GSM881840"
FALSE	"e"	NA	0	"GSM881841"
FALSE	"e"	NA	0	"GSM881842"
FALSE	"e"	NA	0	"GSM881843"
FALSE	"e"	NA	0	"GSM881859"
FALSE	"e"	NA	0	"GSM881860"
FALSE	"e"	NA	0	"GSM881861"
FALSE	"e"	NA	0	"GSM881862"
FALSE	"e"	NA	0	"GSM881863"
FALSE	"e"	NA	0	"GSM881864"
FALSE	"e"	NA	0	"GSM881865"
FALSE	"e"	NA	0	"GSM881866"
FALSE	"e"	NA	0	"GSM881867"
FALSE	"e"	NA	0	"GSM886626"
FALSE	"e"	NA	0	"GSM886627"
FALSE	"e"	NA	0	"GSM886628"
FALSE	"e"	NA	0	"GSM886629"
FALSE	"e"	NA	0	"GSM886630"
FALSE	"e"	NA	0	"GSM886631"
FALSE	"e"	NA	0	"GSM886632"
FALSE	"e"	NA	0	"GSM886633"
FALSE	"e"	NA	0	"GSM886634"
FALSE	"e"	NA	0	"GSM886635"
FALSE	"e"	NA	0	"GSM886636"
FALSE	"e"	NA	0	"GSM886637"
FALSE	"e"	NA	0	"GSM886638"
FALSE	"e"	NA	0	"GSM886639"
FALSE	"e"	NA	0	"GSM886640"
FALSE	"e"	NA	0	"GSM886641"
FALSE	"e"	NA	0	"GSM886642"
FALSE	"e"	NA	0	"GSM886643"
FALSE	"e"	NA	0	"GSM886644"
FALSE	"e"	NA	0	"GSM886645"
FALSE	"e"	NA	0	"GSM886646"
FALSE	"e"	NA	0	"GSM886647"
FALSE	"e"	NA	0	"GSM886648"
FALSE	"e"	NA	0	"GSM886649"
FALSE	"e"	NA	0	"GSM886650"
FALSE	"e"	NA	0	"GSM886651"
FALSE	"e"	NA	0	"GSM886652"
FALSE	"e"	NA	0	"GSM886653"
FALSE	"e"	NA	0	"GSM886654"
FALSE	"e"	NA	0	"GSM886655"
FALSE	"e"	NA	0	"GSM886656"
FALSE	"e"	NA	0	"GSM886657"
FALSE	"e"	NA	0	"GSM886658"
FALSE	"e"	NA	0	"GSM896067"
FALSE	"e"	NA	0	"GSM896068"
FALSE	"e"	NA	0	"GSM896069"
FALSE	"e"	NA	0	"GSM896070"
FALSE	"e"	NA	0	"GSM896071"
FALSE	"e"	NA	0	"GSM896072"
FALSE	"e"	NA	0	"GSM896073"
FALSE	"e"	NA	0	"GSM896074"
FALSE	"e"	NA	0	"GSM897346"
FALSE	"e"	NA	0	"GSM897347"
FALSE	"e"	NA	0	"GSM897348"
FALSE	"e"	NA	0	"GSM897349"
FALSE	"e"	NA	0	"GSM897350"
FALSE	"e"	NA	0	"GSM897351"
FALSE	"e"	NA	0	"GSM897352"
FALSE	"e"	NA	0	"GSM897353"
FALSE	"e"	NA	0	"GSM897354"
FALSE	"e"	NA	0	"GSM897355"
FALSE	"e"	NA	0	"GSM907116"
FALSE	"e"	NA	0	"GSM907117"
FALSE	"e"	NA	0	"GSM907118"
FALSE	"e"	NA	0	"GSM907119"
FALSE	"e"	NA	0	"GSM907120"
FALSE	"e"	NA	0	"GSM907121"
FALSE	"e"	NA	0	"GSM907122"
FALSE	"e"	NA	0	"GSM907123"
FALSE	"e"	NA	0	"GSM907124"
FALSE	"e"	NA	0	"GSM907125"
FALSE	"e"	NA	0	"GSM907126"
FALSE	"e"	NA	0	"GSM907127"
FALSE	"e"	NA	0	"GSM907128"
FALSE	"e"	NA	0	"GSM907129"
FALSE	"e"	NA	0	"GSM907130"
FALSE	"e"	NA	0	"GSM907131"
FALSE	"e"	NA	0	"GSM907132"
FALSE	"e"	NA	0	"GSM907133"
FALSE	"e"	NA	0	"GSM907134"
FALSE	"e"	NA	0	"GSM907135"
FALSE	"e"	NA	0	"GSM907136"
FALSE	"e"	NA	0	"GSM907137"
FALSE	"e"	NA	0	"GSM907138"
FALSE	"e"	NA	0	"GSM907139"
FALSE	"e"	NA	0	"GSM907176"
FALSE	"e"	NA	0	"GSM907177"
FALSE	"e"	NA	0	"GSM907178"
FALSE	"e"	NA	0	"GSM907179"
FALSE	"e"	NA	0	"GSM907180"
FALSE	"e"	NA	0	"GSM907181"
FALSE	"e"	NA	0	"GSM907182"
FALSE	"e"	NA	0	"GSM907183"
FALSE	"e"	NA	0	"GSM907184"
FALSE	"e"	NA	0	"GSM920568"
FALSE	"e"	NA	0	"GSM920569"
FALSE	"e"	NA	0	"GSM920570"
FALSE	"e"	NA	0	"GSM920571"
FALSE	"e"	NA	0	"GSM920572"
FALSE	"e"	NA	0	"GSM920573"
FALSE	"e"	NA	0	"GSM920574"
FALSE	"e"	NA	0	"GSM945927"
FALSE	"e"	NA	0	"GSM945928"
FALSE	"e"	NA	0	"GSM945929"
FALSE	"e"	NA	0	"GSM945930"
FALSE	"e"	NA	0	"GSM950692"
FALSE	"e"	NA	0	"GSM950693"
FALSE	"e"	NA	0	"GSM950694"
FALSE	"e"	NA	0	"GSM950695"
FALSE	"e"	NA	0	"GSM950696"
FALSE	"e"	NA	0	"GSM950697"
FALSE	"e"	NA	0	"GSM950698"
FALSE	"e"	NA	0	"GSM950699"
FALSE	"e"	NA	0	"GSM950700"
FALSE	"e"	NA	0	"GSM950701"
FALSE	"e"	NA	0	"GSM950702"
FALSE	"e"	NA	0	"GSM950703"
FALSE	"e"	NA	0	"GSM950704"
FALSE	"e"	NA	0	"GSM950705"
FALSE	"e"	NA	0	"GSM950706"
FALSE	"e"	NA	0	"GSM950707"
FALSE	"e"	NA	0	"GSM950708"
FALSE	"e"	NA	0	"GSM950709"
FALSE	"e"	NA	0	"GSM954977"
FALSE	"e"	NA	0	"GSM954978"
FALSE	"e"	NA	0	"GSM954979"
FALSE	"e"	NA	0	"GSM954980"
FALSE	"e"	NA	0	"GSM954981"
FALSE	"e"	NA	0	"GSM954982"
FALSE	"e"	NA	0	"GSM960658"
FALSE	"e"	NA	0	"GSM960659"
FALSE	"e"	NA	0	"GSM960660"
FALSE	"e"	NA	0	"GSM960661"
FALSE	"e"	NA	0	"GSM960662"
FALSE	"e"	NA	0	"GSM960663"
FALSE	"e"	NA	0	"GSM960664"
FALSE	"e"	NA	0	"GSM960665"
FALSE	"e"	NA	0	"GSM960666"
FALSE	"e"	NA	0	"GSM960667"
FALSE	"e"	NA	0	"GSM960668"
FALSE	"e"	NA	0	"GSM960669"
FALSE	"e"	NA	0	"GSM982149"
FALSE	"e"	NA	0	"GSM982150"
FALSE	"e"	NA	0	"GSM982151"
FALSE	"e"	NA	0	"GSM982152"
FALSE	"e"	NA	0	"GSM982153"
FALSE	"e"	NA	0	"GSM982154"
FALSE	"e"	NA	0	"GSM98259"
FALSE	"e"	NA	0	"GSM98261"
FALSE	"e"	NA	0	"GSM98263"
FALSE	"e"	NA	0	"GSM98265"
FALSE	"e"	NA	0	"GSM98266"
FALSE	"e"	NA	0	"GSM98267"
FALSE	"e"	NA	0	"GSM98268"
FALSE	"e"	NA	0	"GSM98269"
FALSE	"e"	NA	0	"GSM98270"
FALSE	"e"	NA	0	"GSM98271"
FALSE	"e"	NA	0	"GSM98273"
FALSE	"e"	NA	0	"GSM98274"
FALSE	"e"	NA	0	"GSM98275"
FALSE	"e"	NA	0	"GSM98276"
FALSE	"e"	NA	0	"GSM98277"
FALSE	"e"	NA	0	"GSM98278"
FALSE	"e"	NA	0	"GSM98279"
FALSE	"e"	NA	0	"GSM98280"
FALSE	"e"	NA	0	"GSM98281"
FALSE	"e"	NA	0	"GSM98282"
FALSE	"e"	NA	0	"GSM98283"
FALSE	"e"	NA	0	"GSM98284"
FALSE	"e"	NA	0	"GSM98285"
FALSE	"e"	NA	0	"GSM98286"
FALSE	"e"	NA	0	"GSM985323"
FALSE	"e"	NA	0	"GSM985324"
FALSE	"e"	NA	0	"GSM985325"
FALSE	"e"	NA	0	"GSM985326"
FALSE	"e"	NA	0	"GSM985327"
FALSE	"e"	NA	0	"GSM985328"
FALSE	"e"	NA	0	"GSM985329"
FALSE	"e"	NA	0	"GSM985330"
FALSE	"e"	NA	0	"GSM985331"
FALSE	"e"	NA	0	"GSM985332"
FALSE	"e"	NA	0	"GSM985333"
FALSE	"e"	NA	0	"GSM985334"
FALSE	"e"	NA	0	"GSM992833"
FALSE	"e"	NA	0	"GSM992834"
FALSE	"e"	NA	0	"GSM992835"
FALSE	"e"	NA	0	"GSM992836"
FALSE	"e"	NA	0	"GSM992837"
FALSE	"e"	NA	0	"GSM992838"
FALSE	"e"	NA	0	"GSM992839"
FALSE	"e"	NA	0	"GSM992840"
FALSE	"e"	NA	0	"GSM992841"
FALSE	"e"	NA	0	"GSM992842"
FALSE	"e"	NA	0	"GSM992843"
FALSE	"e"	NA	0	"GSM992844"
FALSE	"e"	NA	0	"GSM992845"
FALSE	"e"	NA	0	"GSM992846"
FALSE	"e"	NA	0	"GSM992847"
FALSE	"e"	NA	0	"GSM992848"
FALSE	"e"	NA	0	"GSM992849"
FALSE	"e"	NA	0	"GSM992850"
FALSE	"e"	NA	0	"GSM992851"
FALSE	"e"	NA	0	"GSM992852"
FALSE	"e"	NA	0	"GSM992853"
FALSE	"e"	NA	0	"GSM1327172"
FALSE	"e"	NA	0	"GSM1327174"
FALSE	"e"	NA	0	"GSM1327176"
FALSE	"e"	NA	0	"GSM1327178"
FALSE	"e"	NA	0	"GSM1327180"
FALSE	"e"	NA	0	"GSM1327182"
FALSE	"e"	NA	0	"GSM1331736"
FALSE	"e"	NA	0	"GSM1331737"
FALSE	"e"	NA	0	"GSM1331738"
FALSE	"e"	NA	0	"GSM1331739"
FALSE	"e"	NA	0	"GSM1331740"
FALSE	"e"	NA	0	"GSM1331741"
FALSE	"e"	NA	0	"GSM1331742"
FALSE	"e"	NA	0	"GSM1331743"
FALSE	"e"	NA	0	"GSM1331744"
FALSE	"e"	NA	0	"GSM1331745"
FALSE	"e"	NA	0	"GSM1331746"
FALSE	"e"	NA	0	"GSM1331747"
FALSE	"e"	NA	0	"GSM1331748"
FALSE	"e"	NA	0	"GSM1331749"
FALSE	"e"	NA	0	"GSM1331750"
FALSE	"e"	NA	0	"GSM1571870"
FALSE	"e"	NA	0	"GSM1571871"
FALSE	"e"	NA	0	"GSM1571872"
FALSE	"e"	NA	0	"GSM1571873"
FALSE	"e"	NA	0	"GSM1571874"
FALSE	"e"	NA	0	"GSM1571875"
FALSE	"e"	NA	0	"GSM1571876"
FALSE	"e"	NA	0	"GSM1571877"
FALSE	"e"	NA	0	"GSM1571878"
FALSE	"e"	NA	0	"GSM1571879"
FALSE	"e"	NA	0	"GSM1571880"
FALSE	"e"	NA	0	"GSM1571881"
FALSE	"e"	NA	0	"GSM1571882"
FALSE	"e"	NA	0	"GSM1571883"
FALSE	"e"	NA	0	"GSM1571884"
FALSE	"e"	NA	0	"GSM1571885"
FALSE	"e"	NA	0	"GSM1571886"
FALSE	"e"	NA	0	"GSM1627959"
FALSE	"e"	NA	0	"GSM1627960"
FALSE	"e"	NA	0	"GSM1627961"
FALSE	"e"	NA	0	"GSM1627962"
FALSE	"e"	NA	0	"GSM307229"
FALSE	"e"	NA	0	"GSM307239"
FALSE	"e"	NA	0	"GSM307249"
FALSE	"e"	NA	0	"GSM307259"
FALSE	"e"	NA	0	"GSM399864"
FALSE	"e"	NA	0	"GSM554208"
FALSE	"e"	NA	0	"GSM554209"
FALSE	"e"	NA	0	"GSM914169"
FALSE	"e"	NA	0	"GSM914170"
FALSE	"e"	NA	0	"GSM914171"
FALSE	"e"	NA	0	"GSM914172"
FALSE	"e"	NA	0	"GSM914173"
FALSE	"e"	NA	0	"GSM914174"
FALSE	"e"	NA	0	"GSM914175"
FALSE	"e"	NA	0	"GSM914176"
FALSE	"e"	NA	0	"GSM914177"
